Short,Species,Strain,Group,TaxonGroup,Protein_Source,Protein_Accession,Taxon_ID,Genome_Source,Genome_Accession,GFF3_Source,GFF3_Accession
B14134,Coccidioides posadasii,B14134,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B14134.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B14134.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B14134.gff3
B14135,Coccidioides immitis,B14135,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B14135.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B14135.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B14135.gff3
B14286,Coccidioides immitis,B14286,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B14286.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B14286.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B14286.gff3
B14288,Coccidioides immitis,B14288,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B14288.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B14288.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B14288.gff3
B14291,Coccidioides posadasii,B14291,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B14291.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B14291.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B14291.gff3
B14292,Coccidioides posadasii,B14292,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B14292.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B14292.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B14292.gff3
B14298,Coccidioides immitis,B14298,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B14298.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B14298.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B14298.gff3
B15142,Coccidioides immitis,B15142,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B15142.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B15142.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B15142.gff3
B15145,Coccidioides immitis,B15145,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B15145.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B15145.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B15145.gff3
B15146,Coccidioides immitis,B15146,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B15146.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B15146.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B15146.gff3
B15257,Coccidioides immitis,B15257,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B15257.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B15257.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B15257.gff3
B15317,Coccidioides immitis,B15317,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B15317.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B15317.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B15317.gff3
B15368,Coccidioides immitis,B15368,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B15368.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B15368.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B15368.gff3
B15369,Coccidioides posadasii,B15369,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B15369.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B15369.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B15369.gff3
B16293,Coccidioides posadasii,B16293,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B16293.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B16293.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B16293.gff3
B16294,Coccidioides posadasii,B16294,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B16294.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B16294.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B16294.gff3
B16338,Coccidioides immitis,B16338,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B16338.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B16338.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B16338.gff3
B16339,Coccidioides immitis,B16339,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B16339.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B16339.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B16339.gff3
B16364,Coccidioides immitis,B16364,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B16364.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B16364.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B16364.gff3
B16531,Coccidioides posadasii,B16531,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B16531.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B16531.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B16531.gff3
B16536,Coccidioides immitis,B16536,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B16536.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B16536.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B16536.gff3
B16692,Coccidioides immitis,B16692,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B16692.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B16692.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B16692.gff3
B16712,Coccidioides posadasii,B16712,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B16712.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B16712.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B16712.gff3
B17554,Coccidioides immitis,B17554,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B17554.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B17554.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B17554.gff3
B17567,Coccidioides immitis,B17567,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B17567.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B17567.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B17567.gff3
B17635,Coccidioides immitis,B17635,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B17635.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B17635.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B17635.gff3
B3203,Coccidioides posadasii,B3203,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3203.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3203.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3203.gff3
B3213,Coccidioides posadasii,B3213,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3213.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3213.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3213.gff3
B3215,Coccidioides posadasii,B3215,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3215.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3215.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3215.gff3
B3220,Coccidioides posadasii,B3220,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3220.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3220.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3220.gff3
B3221,Coccidioides posadasii,B3221,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3221.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3221.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3221.gff3
B3222,Coccidioides posadasii,B3222,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3222.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3222.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3222.gff3
B3224,Coccidioides posadasii,B3224,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3224.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3224.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3224.gff3
B3226,Coccidioides posadasii,B3226,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3226.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3226.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3226.gff3
B3227,Coccidioides posadasii,B3227,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3227.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3227.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3227.gff3
B3228,Coccidioides posadasii,B3228,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3228.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3228.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3228.gff3
B3236,Coccidioides posadasii,B3236,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3236.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3236.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3236.gff3
B3242,Coccidioides posadasii,B3242,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3242.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3242.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3242.gff3
B3244,Coccidioides posadasii,B3244,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3244.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3244.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3244.gff3
B3245,Coccidioides posadasii,B3245,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3245.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3245.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3245.gff3
B3246,Coccidioides posadasii,B3246,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3246.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3246.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3246.gff3
B3251,Coccidioides posadasii,B3251,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3251.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3251.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3251.gff3
B3256,Coccidioides posadasii,B3256,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3256.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3256.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3256.gff3
B3269,Coccidioides posadasii,B3269,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3269.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3269.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3269.gff3
B3276,Coccidioides posadasii,B3276,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B3276.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B3276.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B3276.gff3
